image_name,Pprompt,Nprompt,illusion_strength,label,raw_itc_answers,ill_itc_answers,ill_less_itc_answers,ill_filtered_itc_answers,ill_less_filtered_itc_answers
FashionMnist_187,"Eerie silence fills the ancient temple grounds, moonlight illuminating dusty statues",low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_188,"Vibrant coral reef teems with life, schools of fish dance through colorful formations",low quality,1.5,4,Pullover,illusion T-shirt/top,no illusion,illusion Pullover,no illusion
FashionMnist_189,A quiet church nestled in a sunlit meadow,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_190,A vast blue ocean containing small islands with palm trees,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_191,Mystical forest with glowing mushroom trees,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_192,"Golden sunrise paints horizon, vast desert landscape, dunes shift in the gentle breeze",low quality,1.5,2,Shirt,illusion T-shirt/top,no illusion,illusion Shirt,no illusion
FashionMnist_193,A sunset over water with a pier in the foreground,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_194,A bustling marketplace with colorful stalls and vibrant street food vendors,low quality,1.5,6,Pullover,illusion T-shirt/top,no illusion,illusion Pullover,illusion Trouser
FashionMnist_195,A peaceful garden with blooming cherry blossom trees,low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_196,A forest with blooming flowers,low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_197,Beautiful butterfly alighting on delicate flower petals,low quality,1.5,8,Bag,illusion Ankle boot,no illusion,illusion Bag,no illusion
FashionMnist_198,Tranquil beach with clear water and white sand,low quality,1.5,3,T-shirt/top,illusion T-shirt/top,no illusion,illusion Trouser,no illusion
FashionMnist_199,A serene meadow blanketed in a carpet of purple lavender,low quality,1.5,6,Shirt,illusion Ankle boot,no illusion,illusion Bag,illusion Trouser
FashionMnist_200,"A cascading waterfall illuminates the canyon with glowing light, shadow dancing over rocks",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Trouser
FashionMnist_201,Aurora borealis streaking across the Arctic sky,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_202,A train on a bridge over a deep valley,low quality,1.5,0,T-shirt/top,illusion Bag,no illusion,illusion T-shirt/top,no illusion
FashionMnist_203,A serene temple high in the misty mountains,low quality,1.5,2,T-shirt/top,illusion Dress,no illusion,illusion T-shirt/top,no illusion
FashionMnist_204,A field of sunflowers at sunrise,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_205,Lemur swinging nimbly through Madagascar's deciduous forests,low quality,1.5,2,T-shirt/top,illusion T-shirt/top,no illusion,illusion T-shirt/top,no illusion
FashionMnist_206,A majestic sunset over a vast savanna,low quality,1.5,4,Pullover,illusion Shirt,no illusion,illusion Pullover,no illusion
FashionMnist_207,Bioluminescent bay glowing under starlit skies,low quality,1.5,0,T-shirt/top,illusion T-shirt/top,illusion Sandal,illusion Dress,no illusion
FashionMnist_208,Tranquil beach with clear water and white sand,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_209,A dense jungle alive with the sounds of exotic birds,low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_210,A lush meadow with wildflowers and butterflies,low quality,1.5,8,Bag,illusion Pullover,no illusion,illusion Pullover,illusion Pullover
FashionMnist_211,A majestic iceberg floating in a frigid arctic sea,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Pullover,illusion Sandal
FashionMnist_212,Rolling green hills dotted with grazing sheep under white clouds,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_213,Sunrise over a misty lavender field,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_214,A futuristic cityscape with towering skyscrapers and flying cars,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Pullover,illusion Trouser
FashionMnist_215,"A hazy sky reflects on a tranquil lake, moonlight bathing the surrounding mountains",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_216,A sunset at the ocean with a palm tree,low quality,1.5,3,Dress,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_217,A playful dolphin jumping out of crystal-clear waters,low quality,1.5,1,Trouser,illusion Trouser,illusion Bag,illusion Trouser,illusion Bag
FashionMnist_218,"Eerie silence hangs over abandoned factory, moonlight bathes ghostly figures",low quality,1.5,6,T-shirt/top,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_219,A bustling street market with vendors selling exotic wares,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,illusion Dress
FashionMnist_220,Sunset over the pier,low quality,1.5,2,Pullover,illusion Dress,no illusion,illusion Shirt,no illusion
FashionMnist_221,A futuristic space station orbiting a distant planet,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,illusion Sandal
FashionMnist_222,A meadow with a stream and rainbow,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_223,A lonely house on the moonlit hill,low quality,1.5,2,Pullover,illusion T-shirt/top,no illusion,illusion Pullover,no illusion
FashionMnist_224,A forest with tall trees and dense undergrowth,low quality,1.5,0,Shirt,illusion Shirt,no illusion,illusion T-shirt/top,illusion Trouser
FashionMnist_225,A serene temple high in the misty mountains,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Sandal
FashionMnist_226,"Ancient temple ruins under a desert sunset, dunes reflected in the shadows",low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_227,A Wesak Day procession walking compassionately,low quality,1.5,6,T-shirt/top,illusion T-shirt/top,illusion Trouser,illusion T-shirt/top,illusion Trouser
FashionMnist_228,Foggy graveyard with crooked tombstones under moonlight,low quality,1.5,2,T-shirt/top,illusion T-shirt/top,no illusion,illusion Pullover,no illusion
FashionMnist_229,"Soft, ethereal light paints a serene landscape, mysterious whispers fill the air",low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_230,A festive holiday parade down Main Street,low quality,1.5,0,Pullover,illusion T-shirt/top,illusion Dress,illusion T-shirt/top,illusion Dress
FashionMnist_231,"Space station orbiting a purple planet, stars swirling around it",low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Sandal
FashionMnist_232,A mystical forest enchanted by swirling mist,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_233,"Golden sunrise paints mountains gold, river reflects in quiet lake, birds sing softly",low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_234,A quiet country road winding through verdant pastures,low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_235,A vast desert with towering dunes and a lone camel,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_236,A charming cottage covered in ivy with a thatched roof,low quality,1.5,0,Pullover,illusion Bag,no illusion,illusion T-shirt/top,no illusion
FashionMnist_237,A dense forest with lofty mountains and a meandering river,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_238,"Sun paints mountains golden glow, river whispers secrets below, birds dance in silent show",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_239,"A vibrant forest glows with bioluminescent light, revealing hidden secrets",low quality,1.5,4,T-shirt/top,illusion T-shirt/top,no illusion,illusion Dress,no illusion
FashionMnist_240,A vast desert landscape with towering sand dunes,low quality,1.5,4,Shirt,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_241,A Diwali diya illuminating path of knowledge,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,illusion Bag
FashionMnist_242,"Volcanic mountains erupt in clouds, geothermal lake forms below",low quality,1.5,6,Pullover,illusion T-shirt/top,no illusion,illusion Pullover,illusion Sandal
FashionMnist_243,"Neon light reflects off waves, futuristic city lights twinkle in distance",low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_244,Gentle waves guide small boats through hidden mangrove forest,low quality,1.5,2,T-shirt/top,illusion Pullover,no illusion,illusion Pullover,illusion Coat
FashionMnist_245,Lenticular clouds hovering above Andean peaks,low quality,1.5,6,T-shirt/top,illusion T-shirt/top,illusion Sandal,illusion Pullover,illusion Sandal
FashionMnist_246,A vibrant street art mural covering the side of a building,low quality,1.5,8,Bag,illusion Ankle boot,no illusion,illusion Bag,illusion Sandal
FashionMnist_247,Bright bioluminescent plankton lighting up the shoreline,low quality,1.5,6,T-shirt/top,illusion T-shirt/top,no illusion,illusion Pullover,illusion Sandal
FashionMnist_248,A misty forest shrouded in ancient trees and tangled vines,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_249,A bustling harbor with fishing boats and seagulls swooping overhead,low quality,1.5,2,Pullover,illusion Shirt,no illusion,illusion Pullover,illusion Sandal
FashionMnist_250,A spacecraft entering Mars' orbit,low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_251,"Coastal cliffs meet crashing waves, sunlight illuminates spray",low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_252,A close-up of a tiger staring at the camera,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Bag,no illusion
FashionMnist_253,Frozen Niagara Falls shimmering under winter sun,low quality,1.5,6,Dress,illusion Pullover,no illusion,illusion Trouser,illusion Sandal
FashionMnist_254,Fox darting through pristine snow,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_255,Wild horses running free in windswept grasslands,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_256,A peaceful cabin under a cliff overlooking a lake,low quality,1.5,2,Shirt,illusion T-shirt/top,no illusion,illusion T-shirt/top,illusion Ankle boot
FashionMnist_257,A bustling city street filled with colorful shops and pedestrians,low quality,1.5,8,Bag,illusion Trouser,no illusion,illusion Bag,no illusion
FashionMnist_258,A colorful coral reef teeming with diverse marine life,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Bag
FashionMnist_259,A sunset in the desert with camels walking by,low quality,1.5,2,Pullover,illusion T-shirt/top,no illusion,illusion T-shirt/top,no illusion
FashionMnist_260,"Giant sequoias blanketed in thick fog, Redwood NP",low quality,1.5,3,Trouser,illusion Dress,illusion Trouser,illusion Trouser,illusion Trouser
FashionMnist_261,A cozy living room with a fireplace and Christmas tree,low quality,1.5,0,T-shirt/top,illusion Bag,no illusion,illusion Shirt,no illusion
FashionMnist_262,"Vast mountains meet glowing river, reflections paint peaceful skies, birds chirp from towering heights",low quality,1.5,4,Pullover,illusion T-shirt/top,no illusion,illusion Bag,no illusion
FashionMnist_263,Sunset over a calm tropical lake,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_264,A vast desert with dunes and a lone camel,low quality,1.5,0,Pullover,illusion T-shirt/top,no illusion,illusion Pullover,no illusion
FashionMnist_265,A spooky graveyard with ancient headstones and gnarled trees,low quality,1.5,0,Shirt,illusion Shirt,no illusion,illusion Pullover,no illusion
FashionMnist_266,Playful otters frolicking in shallow rapids,low quality,1.5,6,T-shirt/top,illusion Pullover,no illusion,illusion Dress,no illusion
FashionMnist_267,"Mountain lake reflection, snow-capped peaks glow, birds flutter above the calm surface",low quality,1.5,3,Dress,illusion T-shirt/top,no illusion,illusion T-shirt/top,no illusion
FashionMnist_268,An abandoned castle with ivy-covered walls and a moat,low quality,1.5,8,Bag,illusion Pullover,no illusion,illusion Bag,illusion T-shirt/top
FashionMnist_269,"A vast, green meadow with wildflowers and a rainbow",low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_270,"Vast ocean meets rocky cliffs, waves crash and spray, vibrant sunset paints the sky",low quality,1.5,6,Dress,illusion Dress,no illusion,illusion T-shirt/top,illusion Sandal
FashionMnist_271,Vast underwater world filled with colorful fish and glowing coral formations,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_272,"Sun shines on river's gentle flow, mountains reflect in patterns below, birds sing in silent glow",low quality,1.5,3,Pullover,illusion Pullover,no illusion,illusion Shirt,illusion Sandal
FashionMnist_273,Urban city with skyscrapers and traffic,low quality,1.5,0,T-shirt/top,illusion Trouser,no illusion,illusion Shirt,illusion Sandal
FashionMnist_274,A spooky graveyard under a full moon,low quality,1.5,2,T-shirt/top,illusion Shirt,no illusion,illusion Pullover,no illusion
FashionMnist_275,A girl playing volleyball on a beach,low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_276,A serene meadow with colorful wildflowers,low quality,1.5,0,Pullover,illusion Shirt,no illusion,illusion Dress,illusion Sandal
FashionMnist_277,Foggy marshlands home to diverse bird species,low quality,1.5,8,Bag,illusion Sandal,no illusion,illusion Bag,no illusion
FashionMnist_278,"Vast mountains meet glowing river, reflections paint peaceful skies, birds chirp from towering heights",low quality,1.5,3,Dress,illusion Bag,no illusion,illusion Trouser,no illusion
FashionMnist_279,Starship floating over a futuristic city,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Sandal
FashionMnist_280,Saharan sandstorm turning daytime into darkness,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
