image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_filter_answer,illless_filter_answer
IllusionAnimals_184,A starry night sky with a crescent moon and silhouette of a tree,low quality,2.5,dog,dog,illusion animal dog,illusion animal fish,illusion animal dog,illusion animal fish
IllusionAnimals_185,"Mountain meets lake reflection, sunlight dances on ripples, birds flutter over water",low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,illusion animal cat
IllusionAnimals_186,A lone hiker on a trail in the mountains,low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,no illusion animal
IllusionAnimals_187,A starry night over a calm sea,low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,no illusion animal
IllusionAnimals_188,A quirky steampunk city with gears and turbines everywhere,low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,illusion animal cat
IllusionAnimals_189,A neon cyberpunk street at night,low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,no illusion animal
IllusionAnimals_190,A futuristic city with flying cars and neon lights,low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,illusion animal fish
IllusionAnimals_191,An abandoned castle shrouded in mist atop a lonely hill,low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,illusion animal cat
IllusionAnimals_192,"A vibrant cityscape with towering skyscrapers, bustling streets, and a sparkling river",low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,no illusion animal
IllusionAnimals_193,A lush vineyard with rows of ripe grapes,low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,illusion animal horse
IllusionAnimals_194,Old stone bridge over crystal clear mountain stream,low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,illusion animal cat
IllusionAnimals_195,"Sun sets over vibrant meadow, casting long shadows on rolling hills",low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,no illusion animal
IllusionAnimals_196,A serene meadow dotted with blooming wildflowers,low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,no illusion animal
IllusionAnimals_197,A lonely tree standing on a hill,low quality,2.5,dog,dog,illusion animal pigeon,no illusion animal,illusion animal dog,no illusion animal
IllusionAnimals_198,A peaceful pagoda overlooking a serene pond,low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,no illusion animal
IllusionAnimals_199,"Soft moonlight shines on river's surface, reflecting off swaying willow branches",low quality,2.5,dog,dog,illusion animal dog,no illusion animal,illusion animal dog,no illusion animal
IllusionAnimals_200,Colorful coral reef teeming with exotic marine life,low quality,2.5,dog,dog,illusion animal cat,no illusion animal,illusion animal dog,no illusion animal
IllusionAnimals_201,"Neon glow illuminates glowing flowers bathed in moonlight, casting eerie reflections",low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_202,A forest with blooming flowers,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_203,A meteor shower above a lake,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,illusion animal cat
IllusionAnimals_204,"Sunbeams peek through canopy leaves, river whispers secrets in the wind, birds dance in harmonious circles",low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,illusion animal cat
IllusionAnimals_205,A rustic farmhouse surrounded by fields of wheat,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,illusion animal dog
IllusionAnimals_206,Graceful swans gliding effortlessly across glassy lake surface,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,illusion animal cat
IllusionAnimals_207,A beautiful sunset over a tranquil lake,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_208,A peaceful summer night countryside landscape with sunflowers,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_209,A hidden cave illuminated by glowing mushrooms,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_210,A secret garden hidden behind a hidden door in a wall,low quality,2.5,pigeon,pigeon,illusion animal pigeon,illusion animal elephant,illusion animal pigeon,illusion animal dog
IllusionAnimals_211,"Neon reflections illuminate a futuristic city, robots and lights converging in reflections",low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_212,A bustling carnival with colorful lights and rides,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_213,A cyberpunk metropolis pulsating with neon lights,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_214,A foggy forest with tall trees and a wooden bridge,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_215,A festive holiday parade down Main Street,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,illusion animal cat
IllusionAnimals_216,A bustling city street with neon lights and towering skyscrapers,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_217,A lively fairground with games and rides galore,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,illusion animal fish
IllusionAnimals_218,"Sunrise paints horizon gold, ocean waves meet rocky shore, birds sing echoing melodies",low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_219,Hummingbird drinking nectar,low quality,2.5,pigeon,pigeon,illusion animal pigeon,illusion animal pigeon,illusion animal pigeon,illusion animal dog
IllusionAnimals_220,"Silent valley bathed in golden sunlight, river meanders below",low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,illusion animal fish
IllusionAnimals_221,Glacial ice cave adorned with electric blue hues,low quality,2.5,pigeon,pigeon,illusion animal pigeon,illusion animal fish,illusion animal pigeon,illusion animal fish
IllusionAnimals_222,Frosted autumn leaf on fire-weed plant,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_223,A tranquil pond with lily pads and colorful koi fish,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal fish,no illusion animal
IllusionAnimals_224,An arctic fox in a snowy tundra,low quality,2.5,pigeon,pigeon,illusion animal pigeon,illusion animal cat,illusion animal pigeon,illusion animal cat
IllusionAnimals_225,A pirate ship battling with a sea monster,low quality,2.5,pigeon,pigeon,illusion animal pigeon,illusion animal fish,illusion animal pigeon,illusion animal fish
IllusionAnimals_226,A field of lavender with bees buzzing around the fragrant flowers,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_227,"Flowing lava illuminates cavern walls, ancient hieroglyphs etched into rock",low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,illusion animal dog
IllusionAnimals_228,Puffin taking flight from coastal cliffs,low quality,2.5,pigeon,pigeon,illusion animal pigeon,illusion animal fish,illusion animal pigeon,illusion animal cat
IllusionAnimals_229,A futuristic city with flying cars and neon lights,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_230,"Golden light paints meadow grass, mountains rise imposingly, river reflects rainbow hues",low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_231,A colorful sunset over a calm sea,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,illusion animal fish
IllusionAnimals_232,A bustling city street lined with colorful shops and towering skyscrapers,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_233,Leopard lounging in tree branches,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_234,Tranquil meadow with blooming flowers and a stream,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_235,A grand ballroom filled with elegant dancers in lavish attire,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_236,Golden leaf autumn canopy covering ground,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_237,Urban city with skyscrapers and traffic,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_238,"Mountain meets lake reflection, sunlight dances on ripples, birds flutter over water",low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_239,A steamy jungle with lush foliage and exotic wildlife,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_240,"A serene reflection of stars in a tranquil lake, moonlight cascading over mountains",low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_241,"Golden light teases mountain tops, river reflects rainbow hues, birds sing softly",low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_242,A desert with camels and pyramids,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,illusion animal fish
IllusionAnimals_243,"Golden light meets mountain haze, river meets grassy plains, birds migrate in joyful maze",low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_244,Fox darting through pristine snow,low quality,2.5,pigeon,pigeon,illusion animal pigeon,illusion animal deer,illusion animal pigeon,illusion animal deer
IllusionAnimals_245,A colorful hot air balloon festival filling the sky with hues,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_246,A colorful hot air balloon floating over a patchwork landscape,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_247,A majestic bridge spanning a wide river,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_248,A forest with blooming flowers,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_249,A charming cottage covered in ivy with a thatched roof,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,illusion animal cat
IllusionAnimals_250,"Sunbeams pierce dark forest depths, river flow washes over rocks, birds call from branches",low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,no illusion animal
IllusionAnimals_251,Magenta sunrise greeting hopeful dawn,low quality,2.5,pigeon,pigeon,illusion animal pigeon,no illusion animal,illusion animal pigeon,illusion animal dog
