image_name,Pprompt,Nprompt,illusion_strength,label,ill_images,illusion_images_filtered,illusionless_images,illusionless_images_filtered,raw_images
FashionMnist_189,A quiet church nestled in a sunlit meadow,low quality,1.5,4, No illusion, 'No illusion', 'No illusion', 'No illusion', 'Pullover'
FashionMnist_190,A vast blue ocean containing small islands with palm trees,low quality,1.5,7, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_191,Mystical forest with glowing mushroom trees,low quality,1.5,1, No illusion, 'No illusion', No illusion, 'No illusion', Trouser
FashionMnist_192,"Golden sunrise paints horizon, vast desert landscape, dunes shift in the gentle breeze",low quality,1.5,2, No illusion, No illusion, 'No illusion', 'No illusion', Trouser
FashionMnist_193,A sunset over water with a pier in the foreground,low quality,1.5,1, 'No illusion', 'Dress', 'No illusion', 'No illusion', Trouser
FashionMnist_194,A bustling marketplace with colorful stalls and vibrant street food vendors,low quality,1.5,6, No illusion, 'Pullover', No illusion, 'No illusion', Pullover
FashionMnist_195,A peaceful garden with blooming cherry blossom trees,low quality,1.5,3, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_196,A forest with blooming flowers,low quality,1.5,2, No illusion, Coat, 'No illusion', 'No illusion', Pullover
FashionMnist_197,Beautiful butterfly alighting on delicate flower petals,low quality,1.5,8, No illusion, 'No illusion', No illusion, 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_198,Tranquil beach with clear water and white sand,low quality,1.5,3, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_199,A serene meadow blanketed in a carpet of purple lavender,low quality,1.5,6, 'No illusion', 'No illusion', 'No illusion', 'No illusion', 'Coat'
FashionMnist_200,"A cascading waterfall illuminates the canyon with glowing light, shadow dancing over rocks",low quality,1.5,1, 'No illusion', Trouser, 'No illusion', 'No illusion', Trouser
FashionMnist_201,Aurora borealis streaking across the Arctic sky,low quality,1.5,1, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_202,A train on a bridge over a deep valley,low quality,1.5,0, The correct class is 'No illusion'., 'No illusion', 'No illusion', 'No illusion', T-shirt/top
FashionMnist_203,A serene temple high in the misty mountains,low quality,1.5,2, No illusion, 'T-shirt/top', No illusion, 'No illusion', 'T-shirt/top'
FashionMnist_204,A field of sunflowers at sunrise,low quality,1.5,9, 'Dress', 'No illusion', 'No illusion', 'No illusion', Ankle boot
FashionMnist_205,Lemur swinging nimbly through Madagascar's deciduous forests,low quality,1.5,2, No illusion, 'Pullover', No illusion, 'No illusion', The correct class is 'Pullover'.
FashionMnist_206,A majestic sunset over a vast savanna,low quality,1.5,4, No illusion, 'No illusion', No illusion, No illusion, 'Coat'
FashionMnist_207,Bioluminescent bay glowing under starlit skies,low quality,1.5,0, 'No illusion', 'No illusion', 'No illusion', 'No illusion', T-shirt/top
FashionMnist_208,Tranquil beach with clear water and white sand,low quality,1.5,7, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_209,A dense jungle alive with the sounds of exotic birds,low quality,1.5,9, No illusion, 'Ankle boot', 'No illusion', No illusion, Ankle boot
FashionMnist_210,A lush meadow with wildflowers and butterflies,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sandal
FashionMnist_211,A majestic iceberg floating in a frigid arctic sea,low quality,1.5,4, No illusion, 'Bag', No illusion, 'No illusion', Coat
FashionMnist_212,Rolling green hills dotted with grazing sheep under white clouds,low quality,1.5,1, 'No illusion', 'No illusion', No illusion, 'No illusion', Trouser
FashionMnist_213,Sunrise over a misty lavender field,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', 'Bag'
FashionMnist_214,A futuristic cityscape with towering skyscrapers and flying cars,low quality,1.5,4, No illusion, No illusion, No illusion, 'No illusion', 'Pullover'
FashionMnist_215,"A hazy sky reflects on a tranquil lake, moonlight bathing the surrounding mountains",low quality,1.5,1, 'No illusion', 'No illusion', No illusion, 'No illusion', Trouser
FashionMnist_216,A sunset at the ocean with a palm tree,low quality,1.5,3, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Coat
FashionMnist_217,A playful dolphin jumping out of crystal-clear waters,low quality,1.5,1, No illusion, No illusion, No illusion, No illusion, Trouser
FashionMnist_218,"Eerie silence hangs over abandoned factory, moonlight bathes ghostly figures",low quality,1.5,6, No illusion, 'No illusion', 'No illusion', 'No illusion', T-shirt/top
FashionMnist_219,A bustling street market with vendors selling exotic wares,low quality,1.5,7, 'No illusion', Sneaker, No illusion, No illusion, Sneaker
FashionMnist_220,Sunset over the pier,low quality,1.5,2, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Pullover
FashionMnist_221,A futuristic space station orbiting a distant planet,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sandal
FashionMnist_222,A meadow with a stream and rainbow,low quality,1.5,5, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_223,A lonely house on the moonlit hill,low quality,1.5,2, No illusion, 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_224,A forest with tall trees and dense undergrowth,low quality,1.5,0, No illusion, Dress, 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_225,A serene temple high in the misty mountains,low quality,1.5,7, No illusion, Sneaker, No illusion, 'No illusion', Sneaker
FashionMnist_226,"Ancient temple ruins under a desert sunset, dunes reflected in the shadows",low quality,1.5,7, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_227,A Wesak Day procession walking compassionately,low quality,1.5,6, 'Dress', 'T-shirt/top', 'Sandal', No illusion, T-shirt/top
FashionMnist_228,Foggy graveyard with crooked tombstones under moonlight,low quality,1.5,2, 'No illusion', 'Pullover', 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_229,"Soft, ethereal light paints a serene landscape, mysterious whispers fill the air",low quality,1.5,7, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sandal
FashionMnist_230,A festive holiday parade down Main Street,low quality,1.5,0, 'No illusion', 'T-shirt/top', The correct class is 'No illusion'., 'No illusion', Dress
FashionMnist_231,"Space station orbiting a purple planet, stars swirling around it",low quality,1.5,7, No illusion, Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_232,A mystical forest enchanted by swirling mist,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_233,"Golden sunrise paints mountains gold, river reflects in quiet lake, birds sing softly",low quality,1.5,9, 'No illusion', 'Ankle boot', 'No illusion', 'No illusion', Ankle boot
FashionMnist_234,A quiet country road winding through verdant pastures,low quality,1.5,2, No illusion, 'No illusion', 'No illusion', 'No illusion', 'Pullover'
FashionMnist_235,A vast desert with towering dunes and a lone camel,low quality,1.5,9, 'No illusion', Sneaker, 'No illusion', 'No illusion', Ankle boot
FashionMnist_236,A charming cottage covered in ivy with a thatched roof,low quality,1.5,0, No illusion, 'T-shirt/top', No illusion, 'No illusion', The class of the picture is 'T-shirt/top'.
FashionMnist_237,A dense forest with lofty mountains and a meandering river,low quality,1.5,5, 'No illusion', Sandal, 'No illusion', 'No illusion', Sandal
FashionMnist_238,"Sun paints mountains golden glow, river whispers secrets below, birds dance in silent show",low quality,1.5,1, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_239,"A vibrant forest glows with bioluminescent light, revealing hidden secrets",low quality,1.5,4, Dress, 'Coat', 'No illusion', 'No illusion', Coat
FashionMnist_240,A vast desert landscape with towering sand dunes,low quality,1.5,4, 'No illusion', 'No illusion', 'No illusion', 'No illusion', 'Coat'
FashionMnist_241,A Diwali diya illuminating path of knowledge,low quality,1.5,5, No illusion, Sandal, 'No illusion', 'No illusion', Sandal
FashionMnist_242,"Volcanic mountains erupt in clouds, geothermal lake forms below",low quality,1.5,6, 'No illusion', 'Shirt', 'No illusion', 'No illusion', 'Shirt'
FashionMnist_243,"Neon light reflects off waves, futuristic city lights twinkle in distance",low quality,1.5,9, Ankle boot, 'Ankle boot', 'No illusion', 'No illusion', Ankle boot
FashionMnist_244,Gentle waves guide small boats through hidden mangrove forest,low quality,1.5,2, No illusion, Coat, No illusion, No illusion, Pullover
FashionMnist_245,Lenticular clouds hovering above Andean peaks,low quality,1.5,6, 'No illusion', 'No illusion', 'No illusion', 'No illusion', 'T-shirt/top'
FashionMnist_246,A vibrant street art mural covering the side of a building,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_247,Bright bioluminescent plankton lighting up the shoreline,low quality,1.5,6, No illusion, 'No illusion', No illusion, 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_248,A misty forest shrouded in ancient trees and tangled vines,low quality,1.5,4, 'No illusion', Coat, 'No illusion', 'No illusion', 'Pullover'
FashionMnist_249,A bustling harbor with fishing boats and seagulls swooping overhead,low quality,1.5,2, 'No illusion', 'No illusion', No illusion, 'No illusion', Dress
FashionMnist_250,A spacecraft entering Mars' orbit,low quality,1.5,2, 'No illusion', 'Bag', 'No illusion', 'No illusion', The correct class is 'Pullover'.
FashionMnist_251,"Coastal cliffs meet crashing waves, sunlight illuminates spray",low quality,1.5,9, 'No illusion', Sandal, 'No illusion', 'No illusion', Sandal
FashionMnist_252,A close-up of a tiger staring at the camera,low quality,1.5,7, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sneaker
FashionMnist_253,Frozen Niagara Falls shimmering under winter sun,low quality,1.5,6, 'No illusion', Dress, 'No illusion', 'No illusion', Dress
FashionMnist_254,Fox darting through pristine snow,low quality,1.5,5, No illusion, 'No illusion', No illusion, 'No illusion', Trouser
FashionMnist_255,Wild horses running free in windswept grasslands,low quality,1.5,5, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sneaker
FashionMnist_256,A peaceful cabin under a cliff overlooking a lake,low quality,1.5,2, No illusion, 'No illusion', 'No illusion', 'No illusion', 'Pullover'
FashionMnist_257,A bustling city street filled with colorful shops and pedestrians,low quality,1.5,8, No illusion, No illusion, No illusion, No illusion, Dress
FashionMnist_258,A colorful coral reef teeming with diverse marine life,low quality,1.5,5, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sandal
FashionMnist_259,A sunset in the desert with camels walking by,low quality,1.5,2, No illusion, 'No illusion', No illusion, 'No illusion', 'Pullover'
FashionMnist_260,"Giant sequoias blanketed in thick fog, Redwood NP",low quality,1.5,3, 'No illusion', Dress, No illusion, 'No illusion', Dress
FashionMnist_261,A cozy living room with a fireplace and Christmas tree,low quality,1.5,0, 'No illusion', 'T-shirt/top', No illusion, 'No illusion', T-shirt/top
FashionMnist_262,"Vast mountains meet glowing river, reflections paint peaceful skies, birds chirp from towering heights",low quality,1.5,4, 'No illusion', Coat, 'No illusion', 'No illusion', T-shirt/top
FashionMnist_263,Sunset over a calm tropical lake,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sandal
FashionMnist_264,A vast desert with dunes and a lone camel,low quality,1.5,0, No illusion, T-shirt/top, 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_265,A spooky graveyard with ancient headstones and gnarled trees,low quality,1.5,0, 'No illusion', 'T-shirt/top', 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_266,Playful otters frolicking in shallow rapids,low quality,1.5,6, No illusion, 'No illusion', No illusion, 'No illusion', Coat
FashionMnist_267,"Mountain lake reflection, snow-capped peaks glow, birds flutter above the calm surface",low quality,1.5,3, 'No illusion', Dress, 'No illusion', 'No illusion', Dress
FashionMnist_268,An abandoned castle with ivy-covered walls and a moat,low quality,1.5,8, 'No illusion', 'Bag', 'No illusion', 'No illusion', The class of the object in the picture is 'Bag'.
FashionMnist_269,"A vast, green meadow with wildflowers and a rainbow",low quality,1.5,9, 'No illusion', Sneaker, 'No illusion', 'No illusion', 'Ankle boot'
FashionMnist_270,"Vast ocean meets rocky cliffs, waves crash and spray, vibrant sunset paints the sky",low quality,1.5,6, 'No illusion', 'No illusion', 'No illusion', 'No illusion', The correct class is 'Dress'.
FashionMnist_271,Vast underwater world filled with colorful fish and glowing coral formations,low quality,1.5,1, No illusion, Trouser, No illusion, 'No illusion', Trouser
FashionMnist_272,"Sun shines on river's gentle flow, mountains reflect in patterns below, birds sing in silent glow",low quality,1.5,3, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_273,Urban city with skyscrapers and traffic,low quality,1.5,0, 'No illusion', T-shirt/top, 'No illusion', 'No illusion', 'T-shirt/top'
FashionMnist_274,A spooky graveyard under a full moon,low quality,1.5,2, No illusion, 'No illusion', 'No illusion', 'No illusion', 'T-shirt/top'
FashionMnist_275,A girl playing volleyball on a beach,low quality,1.5,3, 'Dress', Dress, 'Shorts', 'No illusion', Dress
FashionMnist_276,A serene meadow with colorful wildflowers,low quality,1.5,0, 'No illusion', 'T-shirt/top', 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_277,Foggy marshlands home to diverse bird species,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', The class of the object in the picture is 'Bag'.
FashionMnist_278,"Vast mountains meet glowing river, reflections paint peaceful skies, birds chirp from towering heights",low quality,1.5,3, 'No illusion', Coat, 'No illusion', 'No illusion', Dress
FashionMnist_279,Starship floating over a futuristic city,low quality,1.5,7, 'No illusion', Sneaker, No illusion, 'No illusion', Sneaker
FashionMnist_280,Saharan sandstorm turning daytime into darkness,low quality,1.5,4, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Pullover
