image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_filter_answer,illless_filter_answer
FashionMnist_1105,City in the middle of a desert,low quality,1.5,4,4,4,10,6,10
FashionMnist_1106,A mystical cave illuminated by glowing crystals,low quality,1.5,5,5,5,10,5,10
FashionMnist_1107,A cheerful family reunion bringing loved ones together,low quality,1.5,5,5,5,10,5,10
FashionMnist_1108,"Eerie silence surrounds snowy mountains, glowing moon casts long shadows",low quality,1.5,6,6,6,10,6,10
FashionMnist_1109,"Crystal river cuts through granite canyon, sunlight reflects off water, rainbow emerges",low quality,1.5,7,9,9,10,5,10
FashionMnist_1110,A vast desert with a distant pyramid,low quality,1.5,1,1,1,10,3,10
FashionMnist_1111,"Whipped cream clouds swirl around children's laughter, city lights glitter below",low quality,1.5,5,5,5,10,5,10
FashionMnist_1112,A breathtaking hot air balloon ride over vineyards,low quality,1.5,0,3,3,10,3,10
FashionMnist_1113,A mystical forest filled with ancient trees and glowing mushrooms,low quality,1.5,5,5,5,10,5,10
FashionMnist_1114,"Golden sunrise paints mountains gold, river reflects in quiet lake, birds sing softly",low quality,1.5,4,3,4,10,3,10
FashionMnist_1115,A lush meadow under a starry sky,low quality,1.5,8,8,8,10,8,10
FashionMnist_1116,"Glowing sandstone cliffs illuminate desert canyon, shimmering sand dunes reflecting light",low quality,1.5,6,6,6,10,6,10
FashionMnist_1117,A fiery sunset over a tranquil lake,low quality,1.5,2,2,2,10,2,10
FashionMnist_1118,Yaks grazing in lush High Altitude Steppe,low quality,1.5,1,1,1,10,1,10
FashionMnist_1119,Meteor streaking across starry night sky,low quality,1.5,1,1,1,10,1,10
FashionMnist_1120,A sunset by the mountains,low quality,1.5,7,7,7,10,7,5
FashionMnist_1121,A dense fog rolling over a dark and mysterious forest,low quality,1.5,9,9,9,10,1,10
FashionMnist_1122,"Gentle waves lap sandy shores, seagulls soar above, salty spray fills the air",low quality,1.5,6,6,6,10,6,10
FashionMnist_1123,Beautiful butterfly alighting on delicate flower petals,low quality,1.5,2,2,2,10,2,10
FashionMnist_1124,A peaceful summer night countryside landscape with sunflowers,low quality,1.5,7,7,7,10,7,10
FashionMnist_1125,A picturesque vineyard at sunset with the sky painted in hues,low quality,1.5,0,0,0,10,0,10
FashionMnist_1126,"Gentle waves meet rocky shores, sunrise paints rainbow glows, birds sing on distant shores",low quality,1.5,4,4,4,10,4,10
FashionMnist_1127,A bustling marketplace filled with colorful fruits and spices,low quality,1.5,8,8,8,10,8,10
FashionMnist_1128,Tropical storm forming off distant Caribbean island,low quality,1.5,2,2,2,10,2,10
FashionMnist_1129,"Dinosaurs roam dusty plains, glowing volcanic mountains pierce the twilight sky",low quality,1.5,2,2,2,10,2,10
FashionMnist_1130,An empty meadow with a few trees and a small river,low quality,1.5,6,6,0,10,0,10
FashionMnist_1131,Whimsical forest with bioluminescent flowers and towering mushrooms,low quality,1.5,6,6,3,10,1,10
FashionMnist_1132,"Golden rays grace mountain peaks, river reflects glittering stars, birds call softly from branches",low quality,1.5,6,6,6,10,6,10
FashionMnist_1133,Winding country road bordered by blooming apple orchards,low quality,1.5,4,4,4,10,4,10
FashionMnist_1134,A vibrant sunset painting the sky in hues of orange and pink,low quality,1.5,9,9,9,10,9,10
FashionMnist_1135,"Golden sunlight beams through fallen leaves, river gracefully winds its secrets untold, birds metaphorically free",low quality,1.5,6,6,6,10,6,10
FashionMnist_1136,Komodo Dragon slithering stealthily,low quality,1.5,8,8,8,10,8,10
FashionMnist_1137,"Sunsets over sand dunes, shadows stretch, silence blankets the desert",low quality,1.5,4,4,4,10,2,10
FashionMnist_1138,A bustling city street with neon lights and towering skyscrapers,low quality,1.5,5,5,5,10,5,5
FashionMnist_1139,A peaceful summer night countryside landscape with sunflowers,low quality,1.5,9,5,5,10,5,10
FashionMnist_1140,"Golden meadow meets waterfall cascade, mountain silhouette looms",low quality,1.5,0,0,0,10,0,10
FashionMnist_1141,Glowing lanterns lighting up a cobblestone alleyway at night,low quality,1.5,3,3,3,10,3,1
FashionMnist_1142,A foggy forest with a winding river,low quality,1.5,9,9,9,10,9,10
FashionMnist_1143,A lively fairground with games and rides galore,low quality,1.5,4,4,4,10,4,10
FashionMnist_1144,A dark forest with spooky trees,low quality,1.5,9,9,9,10,9,10
FashionMnist_1145,"River meets ocean, waves spray cliffs, sunset paints golden hues",low quality,1.5,8,8,8,10,8,10
FashionMnist_1146,A peaceful garden with blooming cherry blossom trees,low quality,1.5,7,7,7,10,7,10
FashionMnist_1147,Bear cub playing in wildflower meadow,low quality,1.5,4,4,4,10,4,10
FashionMnist_1148,"Electrified waterfalls cascade, neon rivers reflect rainbow shades, luminous birds serenade",low quality,1.5,2,2,2,10,2,10
FashionMnist_1149,A rocky desert landscape with cacti and tumbleweeds,low quality,1.5,2,2,2,10,2,10
FashionMnist_1150,A majestic waterfall plunging into a crystal-clear pool,low quality,1.5,5,5,5,10,5,10
FashionMnist_1151,"Eerie silence surrounds snowy mountains, glowing moon casts long shadows",low quality,1.5,3,3,3,10,3,10
FashionMnist_1152,A quaint village nestled in the rolling green hills of the countryside,low quality,1.5,7,7,7,10,7,10
