image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_fliter_answer,illless_filter_answer
Mnist_163,A majestic sunset over a vast savanna,low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_164,An abandoned castle looming over a stormy sea,low quality,1.5,4,The class is 'digits',digit 0,digit 0,'No Hidden Digit',digit 0
Mnist_165,A cozy cabin in the woods with a crackling fire.,low quality,1.5,6,The class is 'digits',digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_166,A serene meadow covered in a blanket of wildflowers under the moonlight.,low quality,1.5,5,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_167,A grand ballroom filled with elegant dancers in lavish attire.,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_168,A mystical forest shrouded in mist,low quality,1.5,5,The image shows a white outline of a digit 0,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_169,A serene meadow blanketed in a carpet of purple lavender,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_170,An ancient castle perched on a cliff overlooking the sea,low quality,1.5,4,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_171,A rocky mountain peak with a sense of solitude and vastness.,low quality,1.5,4,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_172,A serene pagoda amid a peaceful Zen garden,low quality,1.5,7,The digit is a number,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_173,An ancient temple hidden in the depths of a jungle.,low quality,1.5,2,The letter Z,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_174,A bustling cityscape with skyscrapers reaching towards the sky.,low quality,1.5,3,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_175,A whimsical carnival with colorful tents and a merry-go-round.,low quality,1.5,2,The letter R,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_176,A serene pond covered in lily pads and blooming lotus flowers,low quality,1.5,7,'0',digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_177,A fiery sunset over a tranquil lake,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_178,A medieval castle perched on a cliff overlooking the ocean.,low quality,1.5,8,The image shows a black background with a white outline of the number 8.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_179,A secluded cabin nestled in a snowy forest,low quality,1.5,1,The image is a black background.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_180,A serene lake surrounded by lush green forests,low quality,1.5,8,'number','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_181,A quaint seaside town with fishing boats bobbing in the harbor.,low quality,1.5,1,The image shows a black background with a white digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_182,An abandoned castle looming over a stormy sea,low quality,1.5,8,The class is 'digits',digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_183,An abandoned castle with ivy-covered walls and a moat.,low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_184,A misty forest clearing with sunlight filtering through the canopy.,low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_185,A grand ballroom filled with elegantly dressed dancers.,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_186,A peaceful countryside scene with grazing cows and rolling hills.,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_187,A field of lavender with bees buzzing around the fragrant flowers.,low quality,1.5,2,The digit '0' is in a class of 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_188,A whimsical forest glade with fairy circles and magical creatures.,low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_189,A field of blooming sunflowers swaying in the wind,low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_190,A mystical floating island in a sea of clouds,low quality,1.5,1,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_191,A sandy desert dune illuminated by the golden light of sunset.,low quality,1.5,1,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_192,A fields of golden wheat swaying in the breeze under a blue sky.,low quality,1.5,1,A binary number,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_193,"A thunderstorm over a dark, brooding sea",low quality,1.5,0,A binary number,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_194,A rocky cliff overlooking a vast ocean under a stormy sky.,low quality,1.5,9,The image shows a white outline of a person holding a key.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_195,A charming cottage covered in ivy with a thatched roof.,low quality,1.5,0,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_196,A field of sunflowers stretching as far as the eye can see.,low quality,1.5,3,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_197,A grand cathedral with intricate stained glass windows and spires.,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_198,A picturesque vineyard at sunset with the sky painted in hues.,low quality,1.5,6,The image is a black and white picture.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_199,A spooky haunted house with creaking doors and ghostly figures.,low quality,1.5,4,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_200,A mystical forest shrouded in mist,low quality,1.5,2,'0',digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_201,A bustling street market with vendors selling exotic wares,low quality,1.5,3,The number '3','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_202,A lush tropical rainforest echoing with the sounds of wildlife,low quality,1.5,6,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_203,A tranquil zen garden with raked sand and bonsai trees.,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_204,A bustling harbor with ships coming and going.,low quality,1.5,1,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_205,A hidden cave entrance obscured by overgrown vines and moss.,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_206,A bustling city skyline at night with neon lights,low quality,1.5,3,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_207,A quaint seaside town with colorful fishing boats,low quality,1.5,9,The letter 'T',digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_208,A golden sunset over a vast savanna with roaming wildlife,low quality,1.5,5,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_209,A vibrant field of wildflowers blowing in the wind,low quality,1.5,2,A snake,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_210,A fields of golden wheat swaying in the breeze under a blue sky.,low quality,1.5,9,The image shows a black background with a white outline of a human brain.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_211,A misty forest shrouded in ancient trees and tangled vines,low quality,1.5,4,The letter 'H',digit 0,digit 0,'No Hidden Digit',digit 0
Mnist_212,A colorful coral reef teeming with diverse marine life,low quality,1.5,5,"A class is a group of objects that share a common characteristic, such as shape, size, or color.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_213,A bustling city street with neon lights and busy shops.,low quality,1.5,9,The image shows a digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_214,A rugged canyon carved by a winding river,low quality,1.5,3,"The image shows a digit 0, a digit 1 and a digit 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_215,A bustling street market with vendors selling exotic spices and textiles.,low quality,1.5,9,"The image shows a key with the digits 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, and 9.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_216,A sunny vineyard with rows of ripe grapes,low quality,1.5,0,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_217,A field of sunflowers stretching as far as the eye can see.,low quality,1.5,3,The snake is in a class of 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_218,An ancient temple shrouded in mist on a remote mountain.,low quality,1.5,6,The image is a black background.,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_219,An otherworldly aurora borealis dancing in the night sky,low quality,1.5,5,The snake is in class 'digits 0-9'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_220,A bustling marketplace with vendors selling exotic fruits and spices.,low quality,1.5,5,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_221,A winding river snaking through a lush green landscape.,low quality,1.5,7,The image shows a question mark,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_222,A colorful hot air balloon festival filling the sky with hues.,low quality,1.5,2,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_223,A vibrant sunset painting the sky in hues of orange and pink,low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_224,A majestic iceberg floating in a frigid arctic sea.,low quality,1.5,7,The digit 7,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_225,A colorful hot air balloon festival filling the sky with hues.,low quality,1.5,1,The image shows a ladder with a single rung at the top.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_226,A bustling cityscape with skyscrapers reaching towards the sky.,low quality,1.5,2,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_227,A tranquil lake surrounded by snow-capped mountains.,low quality,1.5,8,A Digimon,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_228,A tranquil lake surrounded by towering trees,low quality,1.5,4,The digit 4,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_229,A snowy forest with deer grazing on the fresh white snow.,low quality,1.5,1,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_230,An ancient temple shrouded in mist on a remote mountain.,low quality,1.5,7,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_231,A medieval castle perched on a cliff overlooking the ocean.,low quality,1.5,3,The digit is a digit,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_232,An alien landscape with strange rock formations and glowing plants.,low quality,1.5,3,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_233,A steamy jungle with lush foliage and exotic wildlife.,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_234,A whimsical carnival with colorful tents and a merry-go-round.,low quality,1.5,8,The image shows a white outline of a person with a heart in the middle of their chest.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_235,A majestic waterfall cascading into a crystal clear pool,low quality,1.5,7,The number 7,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_236,A majestic waterfall plunging into a crystal-clear pool,low quality,1.5,9,The image shows a black background with a white outline of a human brain.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_237,A magical underwater kingdom with colorful coral reefs and marine life.,low quality,1.5,2,The image shows a white outline of a digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_238,A cozy fireplace crackling in a rustic log cabin,low quality,1.5,2,The class is 'digits',digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_239,A tranquil pond inhabited by graceful swans,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_240,A hidden cave entrance obscured by overgrown vines and moss.,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_241,A cozy cabin nestled in a snowy forest,low quality,1.5,5,The letter S,digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_242,A sandy desert dune illuminated by the golden light of sunset.,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
