image_name,label,raw_answer,ill_answer,ill_less_answer,ill_filtered_answer,ill_less_filtered_answer
Mnist_964,1,<p>digit 5</p> {<41><16><65><,no illusion digit,illusion digit 5,no illusion digit,illusion digit 8
Mnist_965,1,digit 5,no illusion digit,no illusion digit,illusion digit 5,no illusion digit
Mnist_966,6,<p>digit 5</p> {<21><11><86><,illusion digit 5,no illusion digit,illusion digit 5,no illusion digit
Mnist_967,9,<p>digit 9</p> {<31><23><74><,illusion digit 0,illusion digit 5,illusion digit 9,illusion digit 5
Mnist_968,1,<p>digit 5</p> {<39><12><59><,illusion digit 8,illusion digit 8,no illusion digit,illusion digit 8
Mnist_969,4,<p>digit 4</p> {<35><12><73><,illusion digit 5,illusion digit 5,illusion digit 4,no illusion digit
Mnist_970,4,digit 5,illusion digit 9,no illusion digit,'illusion digit 4',no illusion digit
Mnist_971,5,<p>digit 5</p> {<38><14><79><,no illusion digit,illusion digit 5,no illusion digit,no illusion digit
Mnist_972,4,<p>digit 4</p> {<23><15><76><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_973,0,<p>digit 8</p> {<16><13><91><,illusion digit 0,illusion digit 0,illusion digit 8,illusion digit 0
Mnist_974,6,<p>digit 8</p> {<26><6><89><8,no illusion digit,illusion digit 0,illusion digit 8,illusion digit 5
Mnist_975,2,<p>digit 2</p> {<20><13><95><,illusion digit 8,illusion digit 8,illusion digit 2,illusion digit 0
Mnist_976,2,<p>digit 5</p> {<16><13><88><,no illusion digit,illusion digit 8,no illusion digit,illusion digit 8
Mnist_977,3,<p>digit 3</p> {<30><18><77><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_978,1,<p>digit 5</p> {<32><11><66><,no illusion digit,illusion digit 5,no illusion digit,illusion digit 5
Mnist_979,5,digit 5,no illusion digit,no illusion digit,illusion digit 0,no illusion digit
Mnist_980,1,<p>digit 5</p> {<38><12><62><,illusion digit 8,illusion digit 5,illusion digit 1,illusion digit 8
Mnist_981,2,<p>digit 0</p> {<23><10><82><,illusion digit 5,illusion digit 5,no illusion digit,illusion digit 5
Mnist_982,0,<p>digit 8</p> {<21><11><84><,illusion digit 0,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_983,3,<p>digit 2</p> {<31><16><68><,illusion digit 8,illusion digit 0,illusion digit 2,no illusion digit
Mnist_984,8,<p>digit 8</p> {<30><13><76><,illusion digit 0,illusion digit 8,illusion digit 8,no illusion digit
Mnist_985,1,<p>digit 5</p> {<44><16><60><,illusion digit 8,illusion digit 5,no illusion digit,illusion digit 8
Mnist_986,2,<p>digit 2</p> {<20><13><85><,illusion digit 1,no illusion digit,illusion digit 2,no illusion digit
Mnist_987,6,<p>digit 6</p> {<26><8><78><8,illusion digit 6,<p>illusion digit 0</p> {<40><31><6,illusion digit 6,no illusion digit
Mnist_988,7,digit 7,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_989,1,<p>digit 5</p> {<40><17><59><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_990,6,<p>digit 5</p> {<28><10><78><,illusion digit 5,illusion digit 8,illusion digit 8,illusion digit 0
Mnist_991,2,<p>digit 5</p> {<23><14><91><,no illusion digit,no illusion digit,illusion digit 0,no illusion digit
Mnist_992,3,<p>digit 3</p> {<18><19><81><,illusion digit 8,illusion digit 5,no illusion digit,illusion digit 8
Mnist_993,9,<p>digit 9</p> {<22><14><70><,illusion digit 9,no illusion digit,no illusion digit,no illusion digit
Mnist_994,0,<p>digit 8</p> {<23><16><80><,illusion digit 1,illusion digit 1,illusion digit 8,illusion digit 5
Mnist_995,1,<p>digit 5</p> {<31><13><68><,no illusion digit,no illusion digit,illusion digit 8,no illusion digit
Mnist_996,2,<p>digit 5</p> {<16><10><83><,illusion digit 8,illusion digit 8,no illusion digit,no illusion digit
Mnist_997,2,<p>digit 2</p> {<21><11><94><,illusion digit 8,illusion digit 8,no illusion digit,illusion digit 8
Mnist_998,0,<p>digit 5</p> {<16><12><88><,illusion digit 8,no illusion digit,illusion digit 8,no illusion digit
Mnist_999,8,<p>digit 8</p> {<17><22><90><,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_1000,9,<p>digit 9</p> {<24><18><76><,illusion digit 8,illusion digit 5,illusion digit 9,no illusion digit
Mnist_1001,9,<p>digit 9</p> {<27><22><73><,illusion digit 5,illusion digit 5,illusion digit 9,illusion digit 5
Mnist_1002,0,<p>digit 5</p> {<30><13><74><,illusion digit 8,illusion digit 0,no illusion digit,illusion digit 0
Mnist_1003,2,<p>digit 2</p> {<23><11><76><,illusion digit 5,illusion digit 5,illusion digit 2,no illusion digit
Mnist_1004,5,<p>digit 5</p> {<18><14><81><,no illusion digit,illusion digit 5,illusion digit 5,no illusion digit
Mnist_1005,1,<p>digit 5</p> {<37><16><62><,no illusion digit,no illusion digit,no illusion digit,illusion digit 5
Mnist_1006,9,<p>digit 9</p> {<31><21><68><,illusion digit 8,illusion digit 8,illusion digit 1,no illusion digit
Mnist_1007,7,<p>digit 7</p> {<26><22><68><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_1008,8,<p>digit 8</p> {<34><16><65><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_1009,1,<p>digit 5</p> {<42><13><62><,illusion digit 5,illusion digit 8,no illusion digit,illusion digit 8
Mnist_1010,0,<p>digit 5</p> {<20><14><89><,illusion digit 5,illusion digit 5,no illusion digit,illusion digit 8
Mnist_1011,4,<p>digit 5</p> {<15><19><84><,illusion digit 5,no illusion digit,illusion digit 8,no illusion digit
Mnist_1012,1,<p>digit 1</p> {<41><12><59><,no illusion digit,The image shows a man walking in a desert with a large dust storm in the background. The man,no illusion digit,no illusion digit
Mnist_1013,7,<p>digit 5</p> {<28><24><73><,illusion digit 0,illusion digit 5,illusion digit 5,illusion digit 5
Mnist_1014,9,<p>digit 9</p> {<30><21><71><,illusion digit 8,illusion digit 5,illusion digit 1,no illusion digit
Mnist_1015,6,<p>digit 5</p> {<18><29><91><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_1016,4,<p>digit 5</p> {<33><16><74><,no illusion digit,no illusion digit,illusion digit 0,no illusion digit
Mnist_1017,2,<p>digit 1</p> {<15><11><78><,illusion digit 1,no illusion digit,no illusion digit,illusion digit 0
Mnist_1018,6,<p>digit 5</p> {<20><7><92><8,illusion digit 8,illusion digit 5,illusion digit 8,illusion digit 8
Mnist_1019,8,<p>digit 8</p> {<21><14><78><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_1020,1,<p>digit 5</p> {<33><13><82><,illusion digit 5,illusion digit 1,no illusion digit,"<p>no illusion digit</p>
<p>illusion digit 0</"
Mnist_1021,3,<p>digit 3</p> {<21><15><78><,no illusion digit,illusion digit 5,no illusion digit,no illusion digit
Mnist_1022,7,<p>digit 7</p> {<13><31><86><,illusion digit 5,illusion digit 5,illusion digit 7,illusion digit 8
Mnist_1023,5,<p>digit 5</p> {<26><19><81><,illusion digit 5,illusion digit 8,illusion digit 5,no illusion digit
Mnist_1024,4,<p>digit 4</p> {<23><13><87><,illusion digit 5,illusion digit 8,no illusion digit,no illusion digit
Mnist_1025,4,<p>digit 5</p> {<31><16><83><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_1026,1,<p>digit 1</p> {<32><12><67><,illusion digit 8,illusion digit 8,no illusion digit,illusion digit 8
Mnist_1027,8,<p>digit 5</p> {<31><16><76><,illusion digit 8,illusion digit 8,illusion digit 0,no illusion digit
Mnist_1028,1,<p>digit 5</p> {<39><17><60><,illusion digit 5,illusion digit 5,no illusion digit,no illusion digit
Mnist_1029,3,The digit in the image is 'digit 3'.,illusion digit 5,illusion digit 5,no illusion digit,no illusion digit
Mnist_1030,8,<p>digit 8</p> {<31><20><74><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_1031,1,<p>digit 5</p> {<39><16><60><,no illusion digit,no illusion digit,illusion digit 0,no illusion digit
Mnist_1032,2,<p>digit 2</p> {<16><22><90><,no illusion digit,no illusion digit,illusion digit 2,no illusion digit
Mnist_1033,5,<p>digit 5</p> {<30><14><91><,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_1034,8,<p>digit 8</p> {<17><11><76><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_1035,0,<p>digit 8</p> {<17><14><82><,illusion digit 0,no illusion digit,illusion digit 0,illusion digit 0
Mnist_1036,6,<p>digit 5</p> {<26><2><82><7,illusion digit 5,no illusion digit,illusion digit 8,illusion digit 8
Mnist_1037,2,<p>digit 2</p> {<22><11><82><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_1038,1,<p>digit 1</p> {<41><13><58><,illusion digit 1,<p>no illusion digit</p> {<17><18><86,illusion digit 1,no illusion digit
Mnist_1039,1,<p>digit 1</p> {<44><18><56><,illusion digit 8,illusion digit 5,no illusion digit,illusion digit 8
Mnist_1040,7,<p>digit 5</p> {<26><21><73><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_1041,1,<p>digit 0</p> {<42><11><57><,illusion digit 0,illusion digit 5,illusion digit 8,no illusion digit
Mnist_1042,5,<p>digit 5</p> {<24><14><97><,illusion digit 5,no illusion digit,illusion digit 5,no illusion digit
Mnist_1043,6,<p>digit 5</p> {<31><10><74><,illusion digit 5,illusion digit 8,illusion digit 8,no illusion digit
Mnist_1044,9,<p>digit 5</p> {<33><19><66><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_1045,5,<p>digit 5</p> {<31><16><72><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_1046,0,<p>digit 5</p> {<14><19><86><,illusion digit 0,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_1047,9,<p>digit 9</p> {<21><23><76><,illusion digit 9,no illusion digit,illusion digit 9,no illusion digit
Mnist_1048,8,<p>digit 8</p> {<17><19><82><,illusion digit 0,illusion digit 5,no illusion digit,illusion digit 5
Mnist_1049,9,<p>digit 9</p> {<30><21><69><,no illusion digit,no illusion digit,illusion digit 9,no illusion digit
Mnist_1050,0,<p>digit 5</p> {<23><13><92><,illusion digit 5,illusion digit 1,illusion digit 8,illusion digit 1
Mnist_1051,9,<p>digit 9</p> {<28><21><76><,no illusion digit,no illusion digit,'illusion digit 9',illusion digit 1
Mnist_1052,8,<p>digit 8</p> {<38><11><79><,illusion digit 1,illusion digit 9,illusion digit 8,illusion digit 5
Mnist_1053,5,<p>digit 5</p> {<17><18><91><,illusion digit 8,illusion digit 5,no illusion digit,illusion digit 8
Mnist_1054,5,<p>digit 5</p> {<22><23><94><,illusion digit 8,illusion digit 5,no illusion digit,illusion digit 5
Mnist_1055,8,<p>digit 8</p> {<20><18><80><,illusion digit 8,no illusion digit,illusion digit 8,illusion digit 5
Mnist_1056,6,<p>digit 5</p> {<20><10><84><,illusion digit 8,illusion digit 8,illusion digit 0,illusion digit 8
Mnist_1057,9,<p>digit 9</p> {<27><19><73><,illusion digit 5,illusion digit 5,illusion digit 0,no illusion digit
Mnist_1058,5,<p>digit 5</p> {<24><11><81><,illusion digit 8,illusion digit 5,no illusion digit,illusion digit 5
Mnist_1059,0,<p>digit 5</p> {<16><21><91><,no illusion digit,illusion digit 5,illusion digit 8,illusion digit 0
Mnist_1060,6,<p>digit 5</p> {<34><6><78><8,"The image shows a large, glowing number 8 in the sky, with a smaller number",illusion digit 9,no illusion digit,illusion digit 9
Mnist_1061,9,<p>digit 5</p> {<23><19><76><,illusion digit 8,illusion digit 8,illusion digit 0,no illusion digit
Mnist_1062,5,<p>digit 5</p> {<24><18><83><,illusion digit 5,illusion digit 8,no illusion digit,illusion digit 8
Mnist_1063,9,digit 9,illusion digit 9,illusion digit 8,illusion digit 9,illusion digit 8
Mnist_1064,5,<p>digit 5</p> {<23><13><76><,illusion digit 5,illusion digit 8,illusion digit 5,illusion digit 8
Mnist_1065,9,<p>digit 9</p> {<30><21><70><,illusion digit 8,no illusion digit,illusion digit 9,illusion digit 5
Mnist_1066,8,<p>digit 8</p> {<31><13><73><,illusion digit 8,illusion digit 5,no illusion digit,illusion digit 8
Mnist_1067,0,<p>digit 0</p> {<29><13><76><,no illusion digit,illusion digit 8,no illusion digit,no illusion digit
Mnist_1068,6,<p>digit 5</p> {<26><5><76><8,illusion digit 8,illusion digit 8,no illusion digit,no illusion digit
Mnist_1069,8,<p>digit 8</p> {<16><14><92><,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_1070,5,<p>digit 5</p> {<17><14><92><,illusion digit 8,illusion digit 8,illusion digit 5,no illusion digit
Mnist_1071,9,<p>digit 9</p> {<41><23><73><,illusion digit 9,no illusion digit,illusion digit 0,no illusion digit
Mnist_1072,9,<p>digit 9</p> {<21><23><78><,no illusion digit,<p>a pink and white dragon</p> {<15><25,no illusion digit,no illusion digit
Mnist_1073,6,<p>digit 8</p> {<28><6><85><7,illusion digit 8,illusion digit 8,no illusion digit,illusion digit 8
Mnist_1074,9,<p>digit 9</p> {<23><13><83><,illusion digit 9,illusion digit 5,illusion digit 9,no illusion digit
Mnist_1075,6,<p>digit 6</p> {<26><8><78><8,no illusion digit,illusion digit 5,no illusion digit,no illusion digit
Mnist_1076,5,<p>digit 5</p> {<17><14><92><,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_1077,5,<p>digit 5</p> {<29><18><79><,illusion digit 8,no illusion digit,no illusion digit,illusion digit 8
Mnist_1078,8,<p>digit 8</p> {<22><13><77><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_1079,8,<p>digit 5</p> {<32><16><72><,illusion digit 0,illusion digit 8,no illusion digit,no illusion digit
Mnist_1080,0,<p>digit 8</p> {<29><10><79><,illusion digit 0,<p>illusion digit 8</p> {<24><9><50,no illusion digit,illusion digit 8
Mnist_1081,6,<p>digit 5</p> {<27><5><88><7,no illusion digit,illusion digit 1,illusion digit 6,no illusion digit
Mnist_1082,8,<p>digit 5</p> {<33><19><79><,illusion digit 8,illusion digit 8,illusion digit 0,illusion digit 8
Mnist_1083,8,<p>digit 5</p> {<22><19><77><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_1084,9,<p>digit 9</p> {<21><19><78><,illusion digit 8,no illusion digit,illusion digit 9,illusion digit 5
Mnist_1085,5,<p>digit 5</p> {<24><23><75><,illusion digit 5,illusion digit 8,no illusion digit,illusion digit 8
Mnist_1086,5,<p>digit 5</p> {<26><17><93><,illusion digit 8,illusion digit 8,illusion digit 8,illusion digit 0
Mnist_1087,5,<p>digit 5</p> {<27><16><78><,illusion digit 5,illusion digit 5,illusion digit 5,illusion digit 5
Mnist_1088,5,<p>digit 5</p> {<31><16><74><,illusion digit 5,illusion digit 5,no illusion digit,illusion digit 5
Mnist_1089,0,<p>digit 5</p> {<24><11><82><,illusion digit 5,illusion digit 5,illusion digit 0,illusion digit 1
Mnist_1090,8,<p>digit 8</p> {<22><16><76><,no illusion digit,illusion digit 0,no illusion digit,no illusion digit
Mnist_1091,6,<p>digit 5</p> {<36><10><64><,illusion digit 5,no illusion digit,illusion digit 6,illusion digit 5
Mnist_1092,9,digit 7,illusion digit 5,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_1093,6,<p>digit 6</p> {<27><11><78><,illusion digit 1,illusion digit 1,illusion digit 6,illusion digit 9
Mnist_1094,0,<p>digit 0</p> {<27><14><79><,illusion digit 5,illusion digit 5,illusion digit 0,illusion digit 0
Mnist_1095,6,<p>digit 5</p> {<28><10><78><,illusion digit 5,illusion digit 8,no illusion digit,illusion digit 8
Mnist_1096,6,<p>digit 8</p> {<21><11><94><,illusion digit 0,illusion digit 5,illusion digit 8,illusion digit 8
Mnist_1097,9,<p>digit 9</p> {<30><21><70><,illusion digit 9,<p>no illusion digit</p> {<47><71><51,illusion digit 1,no illusion digit
Mnist_1098,5,<p>digit 5</p> {<22><29><97><,illusion digit 5,illusion digit 5,illusion digit 5,illusion digit 5
Mnist_1099,5,<p>digit 5</p> {<32><19><83><,illusion digit 0,no illusion digit,no illusion digit,illusion digit 0
Mnist_1100,8,<p>digit 8</p> {<36><51><69><,illusion digit 5,no illusion digit,illusion digit 8,illusion digit 5
Mnist_1101,0,<p>digit 5</p> {<21><14><78><,illusion digit 0,<p>a menorah</p> {<12><23><97><,illusion digit 8,illusion digit 8
Mnist_1102,6,<p>digit 8</p> {<32><8><80><8,illusion digit 0,illusion digit 5,no illusion digit,illusion digit 5
Mnist_1103,6,<p>digit 6</p> {<28><11><79><,illusion digit 1,illusion digit 5,illusion digit 6,no illusion digit
Mnist_1104,9,<p>digit 9</p> {<27><19><78><,illusion digit 8,illusion digit 8,illusion digit 9,illusion digit 8
Mnist_1105,8,<p>digit 8</p> {<30><14><79><,illusion digit 5,illusion digit 5,no illusion digit,no illusion digit
Mnist_1106,0,<p>digit 8</p> {<27><16><79><,illusion digit 8,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_1107,5,<p>digit 5</p> {<24><14><91><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_1108,0,<p>digit 5</p> {<15><33><86><,illusion digit 8,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_1109,9,<p>digit 9</p> {<27><16><73><,illusion digit 1,illusion digit 0,illusion digit 0,illusion digit 5
