image_name,Pprompt,Nprompt,illusion_strength,label,ill_images,illusion_images_filtered,illusionless_images,illusionless_images_filtered,raw_images
illusion_char_155,"Mountain meadow bathed in morning mist, river whispers below",low quality,1.5,T40," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""T40"""
illusion_char_156,A Labor Day picnic spending quality time,low quality,1.5,SNP," ""SNP"""," ""SNP"""," ""No illusion"""," ""No illusion"""," ""SNP"""
illusion_char_157,A starry night sky with the Milky Way visible,low quality,1.5,jsxw6," ""No illusion"""," ""jnxwg6"""," ""No illusion"""," ""No illusion"""," ""js6wx"""
illusion_char_158,A majestic iceberg floating in a frigid arctic sea,low quality,1.5,m4Ky," ""No illusion"""," ""m4K\u2713"""," ""No illusion"""," ""No illusion"""," ""m4Ky"""
illusion_char_159,Tranquil lake reflecting starry night sky,low quality,1.5,yBdnk," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_160,Peaceful early morning fishing boat,low quality,1.5,R0H9," ""No illusion"""," ""R4F19"""," ""No illusion"""," ""No illusion"""," ""ROH9"""
illusion_char_161,Serval poised delicately on termite mound,low quality,1.5,GSBb," ""No illusion"""," ""GSBS"""," ""No illusion"""," ""No illusion"""," ""GSBb"""
illusion_char_162,A field of sunflowers at sunrise,low quality,1.5,xky," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""x, k, y"""
illusion_char_163,A magnificent sunset over the ocean with sailboats,low quality,1.5,srr," ""No illusion"""," ""5 8 3"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_164,A winding river snaking through a lush green landscape,low quality,1.5,SHG," ""No illusion"""," ""SHIG"""," ""No illusion"""," ""No illusion"""," ""SHG"""
illusion_char_165,A spaceship hovering over a futuristic city,low quality,1.5,7Cv," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""7, C, V"""
illusion_char_166,"Starlight spills over snow-covered mountains, lone cabin huddled in valley below",low quality,1.5,OZ0," ""No illusion"""," ""070"""," ""No illusion"""," ""No illusion"""," ""OZ0"""
illusion_char_167,A peaceful meadow with a rainbow stretching across the sky,low quality,1.5,ywm3T," ""No illusion"""," ""ywm3T"""," ""No illusion"""," ""No illusion"""," ""ywm3T"""
illusion_char_168,Glow-in-the-dark forest with luminous mushrooms and secret pathways,low quality,1.5,SV6P," ""SYGP"""," ""SV6P"""," ""No illusion"""," ""No illusion"""," ""S V 6 P"""
illusion_char_169,A hiker on top of a hill overlooking camp,low quality,1.5,d5qg," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_170,"Eerie silence fills the ancient temple grounds, moonlight illuminating dusty statues",low quality,1.5,qbdZ," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_171,"Neon reflections illuminate a bustling night market, shadows dancing beneath the stalls",low quality,1.5,hEFY," ""No illusion"""," ""BEEFY"""," ""No illusion"""," ""No illusion"""," ""h, e, f, y"""
illusion_char_172,A tranquil pond with lily pads and colorful koi fish,low quality,1.5,GM61y," ""No illusion"""," ""GM615Y"""," ""No illusion"""," ""No illusion"""," ""GM61y"""
illusion_char_173,A dramatic thunderstorm with lightning striking in the distance,low quality,1.5,KtNL," ""No illusion"""," ""KING"""," ""No illusion"""," ""No illusion"""," ""KtNL"""
illusion_char_174,A mystical forest shrouded in mist,low quality,1.5,DiYt," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""DiYt"""
illusion_char_175,A snowy mountain peak reflecting the light of dawn,low quality,1.5,Vlt," ""No illusion"""," ""VII"""," ""No illusion"""," ""No illusion"""," ""Vlt"""
illusion_char_176,Fluffy cloud formation in robin egg blue sky,low quality,1.5,1CgO," ""1000"""," ""1960"""," ""No illusion"""," ""No illusion"""," ""1, C, g, O"""
illusion_char_177,"Mist-covered mountains shrouded in ancient forest, sunlight filters through leaves",low quality,1.5,Ze3S," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""Ze3S"""
illusion_char_178,A serene countryside blanketed in a field of blooming lavender,low quality,1.5,lpm," ""No illusion"""," ""lprmt"""," ""No illusion"""," ""No illusion"""," ""1してからm"""
illusion_char_179,A serene meadow blanketed in a carpet of purple lavender,low quality,1.5,oan," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""oan"""
illusion_char_180,"Glowing fungi illuminate cavern entrance, vines draped like curtains inside",low quality,1.5,pdd9d," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""pd9"""
illusion_char_181,"Foggy lake, ancient trees reach limbs, morning sun paints ripples",low quality,1.5,rLjVd," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_182,A tranquil pond with lily pads and colorful koi fish,low quality,1.5,MD5az," ""MD50"""," ""MD5ar"""," ""No illusion"""," ""No illusion"""," ""MD5az"""
illusion_char_183,"Mountain meets lake reflection, sunlight dances on ripples, birds flutter over water",low quality,1.5,6UN," ""GEN"""," ""6UN"""," ""No illusion"""," ""No illusion"""," ""6UN"""
illusion_char_184,A whimsical carnival with colorful rides and cotton candy,low quality,1.5,7yR," ""No illusion"""," ""7VR"""," ""No illusion"""," ""No illusion"""," ""7, y, R"""
illusion_char_185,A cozy cabin in the woods with a crackling fire,low quality,1.5,ltS," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""1, t, s"""
illusion_char_186,"Ruined castle overgrown with vines, sunlight filtering through stained glass",low quality,1.5,ZyLM," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""ZYLM"""
illusion_char_187,Bobcat prowling expertly along creek bank,low quality,1.5,cOU," ""No illusion"""," ""soul"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_188,Deer grazing in misty morning forest,low quality,1.5,JhYA," ""JHYA"""," ""JHYA"""," ""No illusion"""," ""No illusion"""," ""JHYA"""
illusion_char_189,A bustling marketplace filled with exotic spices and fabrics,low quality,1.5,axVrt," ""No illusion"""," ""auxVrt"""," ""No illusion"""," ""No illusion"""," ""axVrt"""
illusion_char_190,Kangaroo bounding powerfully across Outback expanse,low quality,1.5,DORSz," ""DONKEY"""," ""DORSZ"""," ""No illusion"""," ""No illusion"""," ""D, O, R, S, Z"""
illusion_char_191,Magnolia tree in full bloom,low quality,1.5,5T88k," ""No illusion"""," ""ST88K"""," ""No illusion"""," ""No illusion"""," ""5, T, 8, 8, k"""
illusion_char_192,A bustling street market with vendors selling exotic wares,low quality,1.5,zDCIC," ""No illusion"""," ""ZDCLC"""," ""No illusion"""," ""No illusion"""," ""ZD CIC"""
illusion_char_193,A girl with brown hair wearing a black dress standing in a field of flowers,low quality,1.5,scI," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_194,"Mountain lake reflections, snow-capped peaks rise above, tranquil scene",low quality,1.5,t0n," ""No illusion"""," ""101"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_195,A colorful sunset over a calm beautiful lake,low quality,1.5,6CjDO," ""No illusion"""," ""6C1D0"""," ""No illusion"""," ""No illusion"""," ""6C9J4D0"""
illusion_char_196,A cloudy sky with a bolt of lightning striking a windmill,low quality,1.5,b97d," ""No illusion"""," ""b97d"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_197,A secluded cabin nestled in a snowy forest,low quality,1.5,6gsIh," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""6gslh"""
illusion_char_198,A steamy jungle with lush foliage and exotic wildlife,low quality,1.5,Tu8I," ""No illusion"""," ""T U 8 1"""," ""No illusion"""," ""No illusion"""," ""T8uI"""
illusion_char_199,Lemur swinging nimbly through Madagascar's deciduous forests,low quality,1.5,6QAPu," ""No illusion"""," ""60QAPu"""," ""No illusion"""," ""No illusion"""," ""6QAPu"""
illusion_char_200,A bustling city street with neon lights,low quality,1.5,pvy," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""pvypvypvy"""
illusion_char_201,"Foggy lake, ancient trees reach limbs, morning sun paints ripples",low quality,1.5,aOw," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_202,A peaceful village beside a glistening lake,low quality,1.5,SpoN," ""No illusion"""," ""SPON"""," ""No illusion"""," ""No illusion"""," ""SPON"""
illusion_char_203,"Sunset over calm ocean, with silhouette of palm trees",low quality,1.5,1jZi," ""The sequence of characters is 'LOVE'."""," ""1J2H4"""," ""No illusion"""," ""No illusion"""," ""ljZi"""
illusion_char_204,Verdant valley cradled by hills,low quality,1.5,wnGw2," ""No illusion"""," ""wnGrw2"""," ""No illusion"""," ""No illusion"""," ""wnGwnGwnG"""
illusion_char_205,A festive carnival with bright lights and merry-go-rounds,low quality,1.5,ljZ," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""ljZ"""
illusion_char_206,Desert canyon with towering rock formations illuminated by glowing sunlight,low quality,1.5,fTpZ," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""ftPz"""
illusion_char_207,A vibrant meadow with blooming flowers,low quality,1.5,hqGMV," ""No illusion"""," ""hqGMV"""," ""No illusion"""," ""No illusion"""," ""hgqmv"""
illusion_char_208,A close-up of a tiger staring at the camera,low quality,1.5,Gyg2," ""No illusion"""," ""6 2 7"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_209,A lush meadow under a starry sky,low quality,1.5,dPhPZ," ""UPH1PZ"""," ""JPHPZ"""," ""No illusion"""," ""No illusion"""," ""d, P, h, P, Z"""
illusion_char_210,A field of vibrant sunflowers stretching towards the horizon,low quality,1.5,meV," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""meV"""
illusion_char_211,An abandoned castle with ivy-covered walls and a moat,low quality,1.5,wkdf," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""wkdf"""
illusion_char_212,Fox darting through pristine snow,low quality,1.5,jy5I," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""jy51"""
illusion_char_213,A fields of golden wheat swaying in the breeze under a blue sky,low quality,1.5,SLJq," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""SLJQ"""
illusion_char_214,Aurora borealis dancing above Arctic Circle,low quality,1.5,dQMF," ""HOME"""," ""MOM"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_215,A serene temple high in the misty mountains,low quality,1.5,Pur," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""Pur"""
illusion_char_216,Towering giant sequoia stretching high into sky,low quality,1.5,CfX6," ""No illusion"""," ""666"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_217,Swallows swooping low over tranquil pond,low quality,1.5,P4JHX," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""P4JH4X"""
illusion_char_218,"Vast expanse meets mountain lake, sunlight paints ripples, birds gently awake",low quality,1.5,UTvF," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_219,A bustling city street filled with colorful shops and pedestrians,low quality,1.5,XN53e," ""No illusion"""," ""XN53e"""," ""No illusion"""," ""No illusion"""," ""XN53e"""
illusion_char_220,"A lone astronaut adrift in the stars, constellations forming a path",low quality,1.5,6L6," ""No illusion"""," ""6166"""," ""No illusion"""," ""No illusion"""," ""6L6"""
illusion_char_221,A futuristic city with skyscrapers and flying cars,low quality,1.5,rOae," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""roa"""
illusion_char_222,Glacial ice cave adorned with electric blue hues,low quality,1.5,h3T," ""No illusion"""," ""h5i"""," ""No illusion"""," ""No illusion"""," ""h3T"""
illusion_char_223,"Silent mountains embrace turquoise lake, sunlight paints ripples",low quality,1.5,sOid," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""s o i d"""
illusion_char_224,"A vast, lush jungle with mist-shrouded mountains and a winding river",low quality,1.5,LOlY," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""LOIY"""
illusion_char_225,A foggy forest with a winding river,low quality,1.5,Aim," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_226,A lighthouse amidst a green landscape with the sea behind,low quality,1.5,vndMa," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""vndMa"""
illusion_char_227,A starry night sky over a calm ocean,low quality,1.5,tXQiO," ""XOXO"""," ""EXOIO"""," ""No illusion"""," ""No illusion"""," ""t x o i q"""
illusion_char_228,"Mist-covered mountains shrouded in ancient forest, sunlight filters through leaves",low quality,1.5,6es," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""6es"""
illusion_char_229,Sea turtle laying eggs on moonlit beach,low quality,1.5,RKFdN," ""No illusion"""," ""RKF&N"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_230,A girl with brown hair wearing a black dress standing in a field of flowers,low quality,1.5,X9NSN," ""No illusion"""," ""X9NSXN"""," ""No illusion"""," ""No illusion"""," ""X9NSN"""
illusion_char_231,A majestic waterfall plunging into a rocky canyon,low quality,1.5,ifR9," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""ifR9"""
illusion_char_232,"Frozen lake frozen over, snow-covered mountains reflected in the surface",low quality,1.5,Ug9," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""Ug9"""
illusion_char_233,"Serene lake reflects towering mountains, sunlight dances on ripples, peaceful atmosphere",low quality,1.5,6IRW," ""No illusion"""," ""GIRW"""," ""No illusion"""," ""No illusion"""," ""61RW"""
illusion_char_234,A bustling train station with travelers coming and going,low quality,1.5,wrp," ""No illusion"""," ""W7EF"""," ""No illusion"""," ""No illusion"""," ""wrp"""
illusion_char_235,"Moonlight bathes serene lake, reflecting off mountains against the night sky",low quality,1.5,XC3Dw," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""XC3DW"""
illusion_char_236,"A forgotten boat rests beneath the waves, sunlight illuminating its weathered hull",low quality,1.5,jekOW," ""No illusion"""," ""jekow"""," ""No illusion"""," ""No illusion"""," ""jekow"""
illusion_char_237,"Dense forest canopy, sunlight filters through, river winds through valleys",low quality,1.5,1nOi," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""1 n 0 i"""
illusion_char_238,A fiery sunset over a tranquil lake,low quality,1.5,iOF," ""No illusion"""," ""10F"""," ""No illusion"""," ""No illusion"""," ""iOF"""
illusion_char_239,A peaceful summer night countryside landscape with sunflowers,low quality,1.5,yMP3j," ""UMPB3"""," ""yMP3j"""," ""No illusion"""," ""No illusion"""," ""yMP3j"""
illusion_char_240,A peaceful sunset over the lake with mountains and trees,low quality,1.5,rSIlz," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""rsIlz"""
illusion_char_241,An ancient city in the desert,low quality,1.5,Mr6p," ""No illusion"""," ""M r 6 b"""," ""No illusion"""," ""No illusion"""," ""Mr6p"""
illusion_char_242,Galaxy with supernova explosion,low quality,1.5,QrkoW," ""No illusion"""," ""OrkoW"""," ""No illusion"""," ""No illusion"""," ""Qrk oW"""
illusion_char_243,A delightful baby shower expecting new arrival,low quality,1.5,K6XMg," ""K6XM6"""," ""K6XM9"""," ""No illusion"""," ""No illusion"""," ""K6XM6g"""
illusion_char_244,A sunrise over a lavender field with mountains,low quality,1.5,c4YCL," ""No illusion"""," ""C4YCL1"""," ""No illusion"""," ""No illusion"""," ""c4ycl"""
illusion_char_245,"Ancient tree branches reach towards the sky, sunlight filtering through creating intricate patterns",low quality,1.5,UZTt," ""No illusion"""," ""UZTN"""," ""No illusion"""," ""No illusion"""," ""UZTt"""
