image_name,Pprompt,Nprompt,illusion_strength,label,raw_itc_answers,ill_itc_answers,ill_less_itc_answers,ill_filtered_itc_answers,ill_less_filtered_itc_answers
IllusionAnimals_745,Manatee feeding placidly in warm seagrass beds,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_746,"Mountain meets lake reflection, sunlight dances on ripples, birds flutter over water",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_747,A starry night sky with a crescent moon and silhouette of a tree,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,illusion Fish
IllusionAnimals_748,A peaceful lakeside campfire surrounded by friends and laughter,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_749,A whimsical carnival with colorful rides and cotton candy,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_750,Lynx padding cautiously through coniferous woodland,low quality,2.5,snake,Snake,illusion Snake,illusion Cat,illusion Snake,illusion Cat
IllusionAnimals_751,A bustling harbor with fishing boats and seagulls swooping overhead,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_752,"Sun washes over river's surface, birds soar through canyon glow, sunlight filters through trees",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_753,A vast savannah dotted with grazing zebras,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_754,Tranquil beach with clear water and white sand,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_755,A giant robot overlooking a city at night,low quality,2.5,snake,Snake,illusion Snake,illusion Elephant,illusion Snake,illusion Horse
IllusionAnimals_756,"Eerie silence hangs over abandoned home, moon bathes decaying relics in silver light",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_757,"A lone figure silhouetted against a star-studded night sky, reaching for the moon",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_758,Cypress-lined lake reflects moonlight over granite cliffs,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_759,"Gentle river reflects clouds above, mountain peaks rise in silhouette, birds fly silently",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_760,Tranquil meadow with wildflowers and distant hills,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_761,Hummingbird drinking nectar,low quality,2.5,snake,Snake,illusion Snake,illusion Butterfly,illusion Snake,illusion Butterfly
IllusionAnimals_762,A tranquil valley with a babbling brook and blooming flowers,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_763,Geese migrating southward in 'V' formation,low quality,2.5,snake,Snake,illusion Snake,illusion Butterfly,illusion Snake,illusion Snake
IllusionAnimals_764,A grand ballroom filled with elegantly dressed dancers,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_765,A meadow with flowers and butterflies,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_766,Glow-in-the-dark forest with luminous mushrooms and secret pathways,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_767,A fantasy castle with a moat and drawbridge,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_768,City streets at night with rain,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_769,Bioluminescent bay glowing under starlit skies,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_770,A bustling cityscape with skyscrapers reaching towards the sky,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_771,A lonely house on the moonlit hill,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_772,A futuristic city with flying cars and towering skyscrapers,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_773,"Ancient forest meets rocky coast, waves crash in whisperings tones",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_774,A serene countryside blanketed in a field of blooming lavender,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_775,A majestic waterfall plunging into a rocky canyon,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_776,Dolphin pod joyously riding wake,low quality,2.5,snake,Snake,illusion Snake,illusion Fish,illusion Snake,illusion Snake
IllusionAnimals_777,Male lion walking on a path in misty forest,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_778,A steampunk world powered by gears and clockworks,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_779,A peaceful countryside scene with grazing sheep and rolling hills,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_780,"Mountains rise above a serene lake, sunlight reflecting on their reflective surfaces",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_781,A bustling harbor with ships coming and going,low quality,2.5,snake,Snake,illusion Butterfly,no illusion,illusion Snake,no illusion
IllusionAnimals_782,"Sun washes over river's surface, birds soar through canyon glow, sunlight filters through trees",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_783,A surrealist painting come to life,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_784,A sunrise in the savanna,low quality,2.5,snake,Snake,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_785,A grand castle perched atop a hill overlooking a medieval town,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_786,Snowy owl perched on frozen tree branch,low quality,2.5,snake,Snake,illusion Snake,illusion Pigeon,illusion Snake,no illusion
IllusionAnimals_787,A peaceful field with a wooden fence and blooming flowers,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_788,"A cascading waterfall illuminates the canyon with glowing light, shadow dancing over rocks",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_789,"A foggy forest with twisting, moss-covered trees",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_790,Surreal Antelope Canyon slot canyons in Arizona,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_791,Shark fin slicing smoothly through deep blue sea,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_792,Fox sneaking furtively through snowy forest,low quality,2.5,snake,Snake,illusion Snake,illusion Cat,illusion Snake,no illusion
IllusionAnimals_793,Monitor Lizard scaling vertical tree trunk,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,illusion Snake
IllusionAnimals_794,"Eerie silence fills the ancient temple grounds, moonlight illuminating dusty statues",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_795,A vast desert under the twilight sky,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_796,"Steam rises from meadow meadows, wildflowers bloom in vibrant hues, birds flutter",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_797,A moonlit forest with fireflies dancing in the darkness,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_798,A peaceful lake surrounded by snow capped mountains,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_799,"Gentle river reflects clouds above, mountain peaks rise in silhouette, birds fly silently",low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_800,A cave decorated with crystals and stalactites,low quality,2.5,snake,Snake,illusion Snake,no illusion,illusion Snake,illusion Snake
IllusionAnimals_801,A solitary lighthouse on a stormy cliff,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_802,A fields of golden wheat swaying in the breeze under a blue sky,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_803,Rolling green hills dotted with grazing sheep under white clouds,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_804,Two friends hiking on a mountain during sunset,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_805,"Snow-covered mountains, standing tall, reflect in frozen lake below",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_806,"Coastal cliffs meet crashing waves, sunlight illuminates spray",low quality,2.5,fish,Fish,illusion Horse,no illusion,illusion Elephant,no illusion
IllusionAnimals_807,A lush jungle with waterfalls and towering mountains,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_808,A pink rose with green leaves,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_809,Magnolia tree in full bloom,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_810,"Neon lights dance on water wave, futuristic hovercraft glides above city",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_811,"Glowing fungi illuminate cavern entrance, vines draped like curtains inside",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_812,Komodo Dragon slithering stealthily,low quality,2.5,fish,Fish,illusion Fish,illusion Elephant,illusion Fish,illusion Elephant
IllusionAnimals_813,A rustic barn surrounded by rolling fields of sunflowers,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_814,A vast desert with dunes and a lone camel,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_815,A haunted mansion with crumbling walls and overgrown gardens,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_816,Baby turtle emerging from its shell into ocean waves,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_817,A serene river winding through a peaceful valley,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_818,A fantasy castle with a moat and drawbridge,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_819,Mountain goats traversing rugged terrain,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Snake,no illusion
IllusionAnimals_820,A peaceful garden with blooming cherry blossom trees,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_821,A giant robot overlooking a city at night,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,illusion Elephant
IllusionAnimals_822,"A lone figure silhouetted against a star-studded night sky, reaching for the moon",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_823,"Vast desert expanse, towering sandstone pillars, shifting sands dance",low quality,2.5,fish,Fish,illusion Fish,illusion Elephant,illusion Fish,illusion Elephant
IllusionAnimals_824,A peaceful field with a wooden fence and blooming flowers,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_825,A lush meadow with wildflowers and butterflies,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_826,A beautiful woman with long black hair and a red dress out in the park,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,illusion Snake
IllusionAnimals_827,A starry night over a calm sea,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_828,Swallows swooping low over tranquil pond,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_829,Sea turtle laying eggs on moonlit beach,low quality,2.5,fish,Fish,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_830,Desert canyon with towering rock formations illuminated by glowing sunlight,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_831,A starry night sky with a crescent moon and silhouette of a tree,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_832,Rainbow appearing after a summer rainstorm,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_833,Serene Japanese garden with cherry blossoms and koi pond,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_834,A serene beach with a setting sun and a palm tree,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_835,Enchanting Northern Lights shimmering softly,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_836,A foggy forest with a winding river,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_837,A lighthouse amidst a green landscape with the sea behind,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_838,Black bear foraging berries in Canadian forests,low quality,2.5,fish,Fish,illusion Fish,illusion Cat,illusion Fish,illusion Butterfly
IllusionAnimals_839,An ancient temple surrounded by lush vegetation,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_840,A young boy playing in a field of sunflowers,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_841,A desert with a lake in the middle,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_842,A bustling marketplace with colorful stalls and people bartering,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_843,Moose wandering through serene woodland,low quality,2.5,fish,Fish,illusion Fish,illusion Deer,illusion Fish,no illusion
IllusionAnimals_844,Frosted autumn leaf on fire-weed plant,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,illusion Cat
IllusionAnimals_845,Fox darting through pristine snow,low quality,2.5,fish,Fish,illusion Fish,illusion Cat,illusion Fish,illusion Cat
IllusionAnimals_846,A tropical rainforest with cascading waterfalls,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_847,"Electrified waterfalls cascade, neon rivers reflect rainbow shades, luminous birds serenade",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_848,Orca spyhopping curiously,low quality,2.5,fish,Fish,illusion Fish,illusion Butterfly,illusion Fish,illusion Butterfly
IllusionAnimals_849,"A lone boat floating on a tranquil lake, surrounded by lush greenery",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_850,Tranquil pond in the forest surrounded by trees,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_851,"Sun washes over river's surface, birds soar through canyon glow, sunlight filters through trees",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_852,A cloudy sky with a bolt of lightning striking a windmill,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_853,A lone hiker on a trail in the mountains,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_854,A dark forest with spooky trees,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_855,A dreamlike floating island suspended in clouds,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_856,A peaceful countryside scene with grazing sheep and rolling hills,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_857,A beautiful sunset at a beach with ocean waves,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_858,A foggy forest with a winding river,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_859,"Sunbeams filter through forest canopy, river winds through valleys, birds chirp merrily",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_860,A snowy mountain peak under starry night sky,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_861,A surreal landscape with floating islands,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_862,Jaguar (Panthera Onca) patrolling South American wetlands edge,low quality,2.5,fish,Fish,illusion Fish,illusion Fish,illusion Fish,illusion Cat
IllusionAnimals_863,A starry night sky over a calm ocean,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_864,A mystical forest enchanted by swirling mist,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_865,A vast savanna with a herd of elephants,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_866,Sparkling diamond dusting freshly fallen snow,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_867,An abandoned castle shrouded in mist atop a lonely hill,low quality,2.5,fish,Fish,illusion Fish,illusion Butterfly,illusion Fish,illusion Butterfly
IllusionAnimals_868,A tranquil lake surrounded by towering trees,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_869,A doe by a lake drinking water,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_870,"Sun-soaked canyon carved by swirling river, vibrant walls reach skyward",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_871,"A hazy sky reflects on a tranquil lake, moonlight bathing the surrounding mountains",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_872,An ancient city in the desert,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_873,"Starlight spills over snow-covered mountains, lone cabin huddled in valley below",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_874,Vast underwater world filled with colorful fish and glowing coral formations,low quality,2.5,fish,Fish,illusion Snake,no illusion,illusion Snake,no illusion
IllusionAnimals_875,"Gentle waves reflect moonlight, illuminating underwater life in vibrant colors",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_876,A vast desert landscape with towering sand dunes,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_877,A lonely cottage in autumn forest,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_878,A glowing meadow with floating rocks and a waterfall,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_879,A magical garden filled with talking animals and sparkling flowers,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_880,A cozy bookstore with shelves overflowing with books,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_881,A small house near seashore,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_882,"Tropical forest meets cascading waterfall, turquoise river churns",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_883,A rustic farm with cows grazing in a green pasture,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_884,A misty forest clearing with sunlight filtering through the canopy,low quality,2.5,fish,Fish,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_885,A tranquil valley with a babbling brook and blooming flowers,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_886,Tokyo city at night with Mount Fuji in the background,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_887,"Golden light shines on island shores, waves gently lap the beach, birds sing their chorus",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_888,Golden wheat field swaying in gentle breeze,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_889,Rolling green hills dotted with grazing sheep under white clouds,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_890,Fluffy cloud formation in robin egg blue sky,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_891,Tranquil forest with birds singing in the canopy,low quality,2.5,fish,Fish,illusion Cat,no illusion,illusion Cat,no illusion
IllusionAnimals_892,Urban city with skyscrapers and traffic,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_893,Playful otters frolicking in shallow rapids,low quality,2.5,fish,Fish,illusion Butterfly,illusion Butterfly,illusion Butterfly,illusion Snake
IllusionAnimals_894,A tropical rainforest with cascading waterfalls,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_895,A joyous birthday celebration with candles and cake,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_896,"Silent valley bathed in golden sunlight, river meanders below",low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_897,A snow-capped mountain reflected in a crystal-clear lake,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_898,A golden sunset over a vast savanna with roaming wildlife,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_899,A serene temple high in the misty mountains,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_900,Bright bioluminescent plankton lighting up the shoreline,low quality,2.5,fish,Fish,illusion Fish,no illusion,illusion Fish,no illusion
IllusionAnimals_901,A serene beach with a colorful sunset,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_902,"Sunrise paints mountains golden, river meanders through valleys, birds sing in harmony",low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_903,"Sun shines on river's gentle flow, mountains reflect in patterns below, birds sing in silent glow",low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_904,An ancient castle perched on a cliff overlooking the sea,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_905,A bear fishing in a river at sunset,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_906,"Swirling nebula draped in stars, futuristic spaceships distant",low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_907,A futuristic city with skyscrapers and flying cars,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_908,Tropical storm forming off distant Caribbean island,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_909,"Ancient tree branches reach towards the sky, sunlight filtering through creating intricate patterns",low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_910,Coral reef teeming with life,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_911,A classic car driving along a coastal highway,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_912,"Forest stream meets rocky falls, sunlight filters through canopy",low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_913,A serene forest with a twinkling stream,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_914,"Starlight spills over snow-covered mountains, lone cabin huddled in valley below",low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_915,"Ghostly figures haunting a derelict library, lit by candlelight",low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_916,"A cascading waterfall illuminates the canyon with glowing light, shadow dancing over rocks",low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_917,A field of sunflowers with bees collecting pollen from the blooms,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_918,"Vibrant fields of sunflowers stretching endlessly, glowing sun setting over hills",low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_919,Vibrant hot air balloons floating over green hills,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_920,A peaceful pagoda overlooking a serene pond,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_921,A snowy tundra with polar bears and northern lights,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_922,A cozy cafe with steaming cups of coffee and pastries,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_923,A cozy cabin nestled in the midst of a pine forest,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_924,"Ancient city emerges from desert sands, towering structures reach for the sky",low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_925,Starship floating over a futuristic city,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_926,"A forgotten boat rests beneath the waves, sunlight illuminating its weathered hull",low quality,2.5,rooster,Rooster,illusion Rooster,illusion Snake,illusion Rooster,illusion Snake
IllusionAnimals_927,A bustling harbor with ships coming and going,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_928,Deer grazing in misty morning forest,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_929,A snowy mountain peak under starry night sky,low quality,2.5,rooster,Rooster,illusion Rooster,illusion Snake,illusion Rooster,illusion Snake
IllusionAnimals_930,A peaceful meadow with a rainbow stretching across the sky,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_931,"Embraced by moonlight, ancient city walls glow with a soft, luminescent light",low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,illusion Horse
IllusionAnimals_932,A tranquil park with a babbling brook,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_933,A lighthouse amidst a green landscape with the sea behind,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_934,A lush meadow under a starry sky,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_935,A field of wild lupine flowers stretching out to the horizon,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
IllusionAnimals_936,A sunny meadow with purple flowers and green grass,low quality,2.5,rooster,Rooster,illusion Rooster,no illusion,illusion Rooster,no illusion
